id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2305194,Wrigley Hostel - 4 Bed Private Room,7391164,Wrigley Hostel,,Lake View,41.94594,-87.65431,Private room,88,1,55,2020-11-05,0.66,6,310
2305230,Wrigley Hostel - 10 Bed Shared Room,7391164,Wrigley Hostel,,Lake View,41.94594,-87.65431,Shared room,28,1,310,2020-03-12,4.11,6,276
2320027,Carriage House in Wicker Park,11848299,Anton,,West Town,41.90669,-87.68283,Entire home/apt,114,2,158,2019-09-16,1.85,1,0
2396340,"Unique, Handcrafted Art Gallery Condo in River West Chicago",5228189,Matthew,,West Town,41.89648,-87.65651,Entire home/apt,128,1,383,2021-01-03,4.54,17,350
2429295,Old school Chicago apartment,12416635,David,,Near West Side,41.86756,-87.68662,Private room,81,1,51,2020-03-23,0.62,3,171
2453598,FULTON/RIVER NORTH MODERN LUXURY STUDIO,3965428,Rob,,West Town,41.88962,-87.64129,Entire home/apt,150,60,7,2018-05-29,0.09,74,365
2458029,2nd bedroom for rent,12568368,Deirdre,,Lake View,41.93501,-87.64819,Private room,113,1,16,2020-10-08,0.20,1,263
2459132,Conveniently Located!,12059561,Rick,,Portage Park,41.96703,-87.75087,Private room,175,2,67,2017-05-21,0.81,1,0
2473938,Art studio + house in one,12653262,Stephanie,,Lower West Side,41.85105,-87.67942,Private room,60,30,128,2019-11-11,1.52,2,90
2479175,Cozy Garden-Subterranean Apartment,12681444,Jenny,,Lincoln Square,41.96293,-87.69358,Entire home/apt,76,2,180,2020-11-16,2.16,1,162
2487272,U of C Hospital/Campus Rooms,12728248,Judy,,Hyde Park,41.79777,-87.58943,Private room,65,10,3,2019-07-30,0.09,5,80
2496594,Chicago MostWanted LOCATION Mag Mil,3965428,Rob,,Near North Side,41.89009,-87.62304,Entire home/apt,140,31,4,2014-11-05,0.05,74,365
2499596,Vintage Apartment in the Heart of the Ukrainian Village,2768314,Jason,,West Town,41.90006,-87.68096,Entire home/apt,119,5,156,2021-01-07,1.85,2,49
2509508,Entire Condo near Univ. of Chicago,528231,Ray,,Kenwood,41.81207,-87.60417,Entire home/apt,60,3,18,2014-11-03,0.22,1,49
2510602,2 bedroom MAG MIL Roof Top Hot Tub,3965428,Rob,,Near North Side,41.89076,-87.62277,Entire home/apt,225,31,4,2015-05-25,0.05,74,365
2512247,Furnished Gold Coast studio #402,2153,Linda,,Near North Side,41.90257,-87.63313,Entire home/apt,36,30,7,2021-01-10,0.09,6,15
2512850,The Green Room In Andersonville,9313520,Taylor,,Uptown,41.97487,-87.67027,Private room,49,2,291,2020-11-18,3.54,1,365
2515629,"Clean, Quiet, Private Room with private bathroom",12877384,Tanya,,East Garfield Park,41.88342,-87.69618,Private room,23,7,129,2020-12-31,1.61,2,0
2519442,"Warm Cozy Guest Suite, Private Bath",7858620,Cynthia,,Washington Park,41.79599,-87.62355,Private room,80,2,82,2020-02-16,0.99,1,364
2543231,Private room near Downtown,2850286,Amado,,Lower West Side,41.8579,-87.65104,Private room,65,2,220,2020-03-15,2.62,1,89
2552219,Yellow Door Chicago Bungalow,13066610,Kirby,,Irving Park,41.95163,-87.71651,Entire home/apt,160,2,3,2019-10-20,0.16,1,17
2564678,Chicago Women's Residence/Cowgirls,5654677,Urban Art,,North Lawndale,41.85448,-87.70787,Private room,45,2,6,2019-10-13,0.09,4,179
2570620,"Basement Studio w/Free St. Parking, Humboldt Park",1214607,Coral,,Humboldt Park,41.89826,-87.70336,Entire home/apt,45,1,580,2021-02-15,7.06,2,62
2583929,Next to McCormick Desk WIFI w/ KING BED +Laundry,3965428,Rob,,Near South Side,41.8537,-87.62338,Entire home/apt,120,60,16,2018-06-02,0.19,74,365
2585378,Prime Wicker Park spot+big apartment+free parking,13237444,Ryan,,West Town,41.90772,-87.68121,Entire home/apt,93,40,20,2019-10-21,0.38,1,32
2604454,Cozy Single-Family Home near University of Chicago,13339125,Greg,,Hyde Park,41.78977,-87.58916,Entire home/apt,125,1,104,2020-02-16,1.31,2,0
2659670,"11 Beds in 5*House TRAIN,CUBS, BEACH.RIVERA ARAGON",272671,Two For The Road,,Uptown,41.96821,-87.65626,Entire home/apt,875,2,124,2020-08-02,1.55,5,0
2661465,GREAT LOCATION SPECTACULAR VIEWS + BALCONY,3965428,Rob,,Loop,41.88618,-87.61888,Entire home/apt,120,31,25,2018-06-29,0.30,74,365
2671680,Magnolia Airbnb,13462463,Soo,,Edgewater,41.98705,-87.66228,Private room,80,4,84,2020-09-20,1.01,1,294
2679456,2BD Great Views Modern Luxury  w/POOL,3965428,Rob,,Near South Side,41.85211,-87.6216,Entire home/apt,200,90,6,2015-06-24,0.07,74,365
2688739,Luxury finishes in vintage wood trimmed apartment,12416635,David,,Near West Side,41.86759,-87.68204,Private room,87,1,31,2018-08-25,0.38,3,1
2693387,"The Bucktown Penthouse Family, Business, Friends",13783917,Nora,,Logan Square,41.91432,-87.6737,Entire home/apt,78,1,106,2021-01-10,2.49,2,0
2695259,Grand Vintage Lincoln Park Penthouse 3 Bedrooms,13793246,Kristi,,Lincoln Park,41.93227,-87.64879,Entire home/apt,92,1,113,2020-10-25,2.68,1,58
2702182,Be in the Heart of the Gold Coast!,275459,I,,Near North Side,41.90076,-87.63237,Entire home/apt,239,30,0,,,1,364
2715815,GROCERY STORE DOWNSTAIRS | KING SIZE BED | BALCONY,3965428,Rob,,Near South Side,41.85445,-87.62432,Entire home/apt,100,31,15,2020-07-03,0.19,74,365
2721621,Furnished Gold Coast Studio #526,2153,Linda,,Near North Side,41.90315,-87.63248,Entire home/apt,38,30,9,2021-01-29,0.11,6,13
2730613,Sweet Spacious Suite: Country in the City,13975150,Janine,,Morgan Park,41.68612,-87.67735,Entire home/apt,79,2,133,2020-07-10,1.62,2,111
2731202,"Cozy ""Faux"" Cabin Suite /Fireplace",13975150,Janine,,Morgan Park,41.68582,-87.68067,Entire home/apt,89,30,142,2021-01-13,2.00,2,0
2782345,"1 Bed/Bath. Near Lake, Zoo, Wrigley",14230480,Brian,,Lincoln Park,41.92985,-87.64353,Entire home/apt,110,3,74,2019-11-29,0.89,1,365
2817608,"Luxury Two Bedroom, Two Bathroom Apartment",791089,Conrad,,Lake View,41.94278,-87.67221,Entire home/apt,289,3,13,2019-10-14,0.16,4,365
2819982,"McCormick Modern New 2 beds Luxury , Pool, HotTub",3965428,Rob,,Near South Side,41.85235,-87.6216,Entire home/apt,200,60,8,2016-12-02,0.10,74,364
2824585,#54-Home away from home- Safe place,13389580,Ed,,Dunning,41.94435,-87.79969,Private room,33,3,22,2021-01-29,0.27,5,365
2832376,Modern 1 Bedroom w/POOL HOT TUB Luxury,3965428,Rob,,Near South Side,41.85441,-87.62151,Entire home/apt,135,31,7,2018-07-07,0.09,74,365
2836339,Stay In the Center w/ Pool Gym Long Term Furnished,3965428,Rob,,Near North Side,41.89098,-87.62238,Entire home/apt,145,32,5,2015-01-18,0.06,74,0
2837146,Urban Farm + Bikes in Roscoe Village,4009750,Matt,,North Center,41.94795,-87.68314,Entire home/apt,119,2,170,2020-09-21,2.08,2,0
2844042,"Relax in a Custom, Creative, Artsy, Unique Apartment in West Town",8813383,Mindy + Tony,,West Town,41.89425,-87.68468,Entire home/apt,84,28,150,2020-12-02,1.82,4,339
2874486,Gorgeous Penthouse with Stunning Views from Private Rooftop,14692157,Ross,,West Town,41.90243,-87.67028,Entire home/apt,139,2,105,2020-12-27,1.97,2,107
2875902,Amazing 2BR/2BA MICHIGAN AVE and Loop View!,3965428,Rob,,Loop,41.88766,-87.61754,Entire home/apt,220,32,5,2014-07-10,0.06,74,365
2907112,West Loop Modern Urban Retreat,6264764,Jeff And Jennifer,,Near West Side,41.88523,-87.65195,Private room,136,4,57,2020-02-17,0.70,1,365
2907500,The Red Room,11231030,Erik,,West Lawn,41.78355,-87.72894,Private room,34,1,315,2021-01-03,3.96,2,357
2934604,"Cozy Wicker Park, Chicago Apartment",9791233,John,,West Town,41.90289,-87.66997,Entire home/apt,159,1,269,2020-08-17,3.30,1,0
2979322,One Bedroom Suite in Lincoln Park,33561,Mary,,Lincoln Park,41.92049,-87.65789,Entire home/apt,200,28,6,2019-11-23,0.07,1,49
3031898,Art Collector's Pied-a'-terre,15442332,Karen Sophie,,South Shore,41.77293,-87.56951,Entire home/apt,70,32,245,2019-10-23,2.98,1,365
3052275,Amazing Private House Right at the Center of CHI,10350152,Bernie,,Near North Side,41.90443,-87.63996,Private room,100,1,71,2019-06-07,0.88,2,0
3053081,Relaxed Bucktown/Wicker Park 1B Apt,1368870,Paul,,Logan Square,41.91548,-87.67451,Entire home/apt,56,2,303,2021-01-31,3.69,1,112
3068787,Lincoln Square Modern 2 Bed 2 Bath,7780304,Mark And Collette,,Lincoln Square,41.96315,-87.6804,Entire home/apt,150,3,95,2019-06-26,1.42,1,325
3083343,"Splendid Flat,Pets OK -Special rates MARCH & APRIL",209564,Ami,,Logan Square,41.91603,-87.67119,Entire home/apt,127,3,77,2020-07-12,1.00,6,158
3088192,Logan Square Apartment,15710890,Paul & Sarah,,Logan Square,41.93156,-87.71161,Entire home/apt,100,1,397,2021-01-01,4.89,1,219
3105733,King Bed in Private room in 3 BR,12416635,David,,Near West Side,41.86823,-87.68483,Private room,97,1,24,2020-03-30,0.29,3,110
3111197,"Beautiful, large, light-filled 1Bd",5863711,Masha,,Rogers Park,42.00529,-87.67761,Entire home/apt,130,3,44,2018-10-08,0.55,1,365
3138825,"South Loop Comfy 2BdRm,free parking&WiFi&Netflix",9339313,Leon,,Lower West Side,41.85683,-87.65249,Entire home/apt,49,1,446,2021-02-13,5.45,12,357
3172794,LOFT606:  Gigantic Sunlit Former Factory Home,16090300,John,,Logan Square,41.91704,-87.69375,Entire home/apt,1157,2,51,2020-09-28,0.64,10,361
3191655,Artist's Home Studio Next to Train,8333695,Melissa,,Albany Park,41.96697,-87.70906,Entire home/apt,106,3,13,2017-10-22,0.16,1,179
3292054,The Roscoe House near Wrigley Field,5960265,Garrett And Courtney,,Lake View,41.94313,-87.65613,Entire home/apt,217,3,146,2021-02-06,1.82,5,333
3293564,The Roscoe House: Onyx Room,5960265,Garrett And Courtney,,Lake View,41.94465,-87.65477,Private room,70,2,50,2020-02-16,0.63,5,333
3295017,The Roscoe House: Master Bedroom,5960265,Garrett And Courtney,,Lake View,41.94276,-87.65498,Private room,69,2,23,2020-03-15,0.29,5,333
3303813,The Roscoe House: Green Room,5960265,Garrett And Courtney,,Lake View,41.94279,-87.65548,Private room,70,2,81,2020-02-16,1.00,5,0
3308694,"""The Annex II"" Huge 1,600 Sq foot Apartment",16707041,Matthew,,Near West Side,41.8867,-87.64338,Entire home/apt,299,2,38,2020-02-16,0.70,2,364
3329088,East Garfield Park 2 Bedroom,16807770,William,,East Garfield Park,41.88373,-87.70718,Entire home/apt,81,2,89,2019-11-11,1.10,1,258
3385966,Welcome to your 2BD Penthouse,9995028,Chad,,Lake View,41.93755,-87.66932,Entire home/apt,209,2,149,2021-01-21,2.10,1,324
3394750,Park Side Apt. Walk to Orange Line!,8781008,Jenny,,Mckinley Park,41.82583,-87.67534,Entire home/apt,70,2,95,2021-02-13,2.34,2,301
3423436,Budget travel at Great Location,17217012,Janet,,Lake View,41.94177,-87.65147,Private room,70,2,0,,,2,88
3434136,Beautiful West Lakeview location,17217012,Janet,,Lake View,41.9402,-87.65133,Private room,75,2,143,2017-10-30,1.78,2,365
3488317,Brewers & Reds  vs Cubs Wrigleyville - 3 bdrms,3621097,Marcus,,Lake View,41.94328,-87.6487,Entire home/apt,375,1,6,2018-09-16,0.14,2,0
3497096,Vintage Lincoln Park Apt - Perfect for Long-Term,4336170,Catrina,,Lincoln Park,41.92709,-87.66337,Entire home/apt,62,4,18,2020-09-13,0.23,2,0
3517984,Private room w/bath in urban canopy,11294056,Amanda,,Hyde Park,41.7998,-87.59381,Private room,50,1,307,2020-03-21,3.87,1,359
3521727,Penthouse condo w/ private roof deck! 2BR / 2 BA,17733782,Brittany,,Lake View,41.94009,-87.65697,Entire home/apt,230,30,9,2018-07-22,0.11,1,0
3534562,Stylish Lincoln Park 2BR w/patio,2013410,Peter,,Lincoln Park,41.92716,-87.65788,Entire home/apt,89,1,359,2020-05-13,4.58,1,0
3563297,Bill Murray Suite in Trendy Hood! NEW Mini-fridge!,6118013,Jason And Ela,,West Town,41.90182,-87.68402,Private room,55,2,175,2019-11-11,2.18,1,0
3570616,1 Bedroom Victorian Beauty at Logan Square!,3920450,Vas,,Logan Square,41.92925,-87.71824,Entire home/apt,75,31,143,2020-12-31,1.79,3,272
3571862,DOWNTOWN 1 BED MILLENNIUM PARK LOCATION +SPA,3965428,Rob,,Loop,41.88626,-87.61621,Entire home/apt,150,31,12,2017-07-27,0.15,74,365
3580497,Two Bedroom Apartment in Downtown Chicago,3986873,Elena,,Near North Side,41.89805,-87.62977,Entire home/apt,150,31,86,2019-09-24,1.07,7,205
3585870,Ideal Location in Logan Square 1BR,2058872,Jake,,Logan Square,41.92245,-87.70345,Entire home/apt,140,2,224,2020-06-30,2.80,1,179
3590692,"Modern, Super-CLEAN, Garden Level  Bedroom 3",12955486,Luke & Ligia,,Edgewater,41.99041,-87.66022,Private room,39,8,36,2021-01-20,0.45,3,261
3638346,Gorgeous Private Bed/Bath Steps From the Lake,18353689,Marika,,Rogers Park,42.00565,-87.6633,Private room,103,2,117,2020-03-14,1.47,1,78
3638744,Chicago Suite 1BR/1BA (3709-G2),837429,Petru,,Albany Park,41.96187,-87.71997,Entire home/apt,69,7,29,2020-09-26,0.37,2,171
3639045,Modern suite in Victorian Garden setting.,8607123,Grainne,,West Ridge,41.99739,-87.67507,Entire home/apt,65,30,5,2020-10-03,0.17,2,0
3666681,NEW ULTRA LUXURY CONDO RIVER-NORTH Roof-Top Pool,3965428,Rob,,Near North Side,41.88975,-87.63425,Entire home/apt,135,30,14,2019-09-11,0.18,74,365
3689246,River North Stunner,17887470,Loren,,Near North Side,41.89768,-87.6437,Entire home/apt,263,2,34,2019-10-17,0.43,1,179
3696178,Beautiful condo close to the beach,18742622,Barbara,,Rogers Park,42.02139,-87.67363,Private room,50,3,53,2020-01-19,0.75,2,327
3697283,"20 Mins to Downtown Chgo, 8 Mins to McCormick",241738,Karen,,Grand Boulevard,41.81793,-87.61796,Private room,85,2,11,2019-10-23,0.24,1,364
3731110,Studio Apartment in Gold Coast,19066652,Tunde,,Near North Side,41.90275,-87.6311,Entire home/apt,100,2,141,2020-02-16,1.99,1,1
3742513,03a. Queen sized in coed room,2907254,Joe,,West Ridge,42.0168,-87.68771,Shared room,16,1,124,2020-04-30,1.57,18,156
3783099,Lakefront nature lovers abode,5006631,Jacqui,,Uptown,41.97312,-87.65237,Private room,50,30,18,2019-09-01,0.23,1,328
3783533,"""Home Away from Home"" - Free Street Parking!",19416379,Glenda,,Humboldt Park,41.89806,-87.7034,Entire home/apt,90,2,300,2021-02-14,3.83,1,146
3792844,Luxury high-rise One Bedroom One-Private bathroom,19471032,Alberto,,Loop,41.87852,-87.63091,Private room,60,30,0,,,1,253
3797518,DrM Spacious Clean Convenient,18818038,Darrell,,South Shore,41.77189,-87.57458,Private room,100,3,2,2015-08-04,0.03,1,365
3798482,"Bright, Clean, Cozy, Comfy Bed! 7Min Walk To Metro",498240,Justin,,Logan Square,41.91999,-87.69002,Private room,54,2,170,2019-10-20,2.56,1,0
3809530,Best location in Chicago! Superhost,19578992,Laura,,West Town,41.89983,-87.67349,Entire home/apt,218,1,100,2018-10-08,1.26,3,364
3811926,The Blue Room,11231030,Erik,,West Lawn,41.78384,-87.72759,Private room,34,1,420,2020-11-07,5.28,2,202
3826514,Whit's Place in Bucktown,14205967,Whit,,West Town,41.91163,-87.66938,Entire home/apt,130,3,270,2021-02-09,3.41,1,32
3828422,"Lakefront, Downtown, World Champion Cubs Baseball",4727270,Sheila,,Lake View,41.95037,-87.6457,Private room,63,1,37,2019-10-20,0.53,1,140
3835961,"Sunny, Classy Condo in Chicago",689354,Seung-Won Stella,,West Ridge,42.0059,-87.68286,Private room,55,3,2,2019-10-31,0.11,2,0
3897045,Chic and modern - Best location in Chicago,3843347,Andrea,,Near North Side,41.89422,-87.62596,Entire home/apt,90,30,25,2020-06-30,0.32,3,302
3898355,"South loop 1 bedroom apt, parking & fast WiFi",9339313,Leon,,Lower West Side,41.85531,-87.65411,Entire home/apt,37,1,397,2020-05-02,5.02,12,0
3924599,Unique and Chic 1,4010906,Bobbie,,Grand Boulevard,41.81874,-87.61439,Entire home/apt,121,27,6,2019-10-23,0.08,8,20
3946324,Welcoming All: Tudor Home  Warm Community 1E,20449664,John,,Dunning,41.94148,-87.79432,Private room,85,2,22,2019-10-13,0.28,4,229
3951336,Gold Coast cozy condo just like your home,20130521,Kevin,,Near North Side,41.89893,-87.61914,Private room,70,3,0,,,1,365
3953322,Spacious Luxury Townhouse - Old Town,20490917,Robert,,Lincoln Park,41.91422,-87.63981,Entire home/apt,218,3,155,2021-01-01,2.53,3,240
3962072,SPACIOUS and VERY BRIGHT 2BDR LOFT near DOWNTOWN,20528154,Gabriela,,Near West Side,41.88371,-87.68629,Entire home/apt,120,3,69,2020-10-03,0.88,1,195
3970529,"Well-appointed 1+ Br Bucktown Apt, baby-friendly!",10954148,Helen,,Logan Square,41.9197,-87.67986,Entire home/apt,150,4,109,2020-01-04,1.39,1,19
3979385,Private 3rd Floor Apartment,20624213,Karen,,Uptown,41.95717,-87.64828,Entire home/apt,125,2,233,2021-01-11,2.96,1,302
3979425,Brand New Duplex Humboldt / Ukrainian border,20624315,Molly,,West Town,41.90127,-87.69165,Entire home/apt,135,3,3,2017-07-17,0.06,1,0
3984383,Private room in house on Professor's Row at U of C,13339125,Greg,,Hyde Park,41.7898,-87.58961,Private room,59,1,47,2019-09-22,0.60,2,0
4051574,Private 1br 1ba - Boystown/Wrigleyville,21009309,Joshua,,Lake View,41.93869,-87.64426,Private room,79,1,21,2018-08-13,0.31,2,0
4051584,Private Space in Center of Boystown,21009309,Joshua,,Lake View,41.94061,-87.64544,Entire home/apt,132,3,32,2019-12-01,0.41,2,0
4067870,Casa Corazón (N) near Rush / UIC,1559157,Amanda,,Lower West Side,41.84828,-87.68021,Private room,70,2,86,2020-10-30,1.15,3,365
4075630,Cute & Cozy Wicker Park Coach House apartment!!☕,16864162,Brittany,,West Town,41.90427,-87.66726,Entire home/apt,63,14,313,2020-08-16,4.05,3,234
4096995,Private Living Room w/ King Bed & AC!,2880338,Elizabeth,,Lincoln Square,41.96252,-87.67494,Private room,65,2,16,2019-09-15,0.21,2,0
4105283,"Beach, Loyola, Sunshine + Cuddly Pups!",18649856,Rachel,,Edgewater,41.99673,-87.6626,Private room,38,2,202,2019-10-19,2.60,1,109
4112130,Hip Wicker Park Apartment for Long Term Stays!,16864162,Brittany,,West Town,41.90531,-87.66735,Entire home/apt,65,10,259,2020-03-22,3.32,3,202
4150121,Stunning Chicago Loft Near Wrigley Field,2441500,Lisa,,Lake View,41.94966,-87.64745,Entire home/apt,137,2,349,2021-01-04,4.52,1,0
4156913,Near Lake Michigan & Wrigley Field,6874747,Brian,,Uptown,41.96705,-87.65772,Private room,81,1,73,2020-07-19,1.05,1,362
4173269,Spectacular Lincoln Park Garden Apt,15390297,Bozena,,Lincoln Park,41.91794,-87.64326,Entire home/apt,125,2,281,2020-03-02,3.62,1,49
4178970,2 bdrm apt ideally located in Lakeview area,8852597,Hector,,Lake View,41.93473,-87.65801,Entire home/apt,214,2,49,2019-10-20,0.63,3,89
4183886,"Incredible Lake Views!
Steps from Navy Pier & MP",21707307,Elizabeth,,Near North Side,41.89581,-87.61683,Entire home/apt,344,3,128,2020-02-16,1.65,1,183
4214683,"Private Room, Mid City, Vintage, Comfortable",21872907,Tamiz,,Irving Park,41.95037,-87.71123,Private room,86,2,84,2020-01-01,1.09,1,178
4218075,Lovely First Floor Flat with Piano,19809145,Michael,,West Town,41.89783,-87.68693,Entire home/apt,399,3,31,2021-01-01,0.40,1,179
4227003,Chicago Loop one bedroom/one bathroom Apartment,21937279,Claudia,,Loop,41.87346,-87.62843,Entire home/apt,128,3,2,2021-02-15,0.47,1,33
4243309,Sleek Wrigleyville/Boystown Condo with Rooftop Skyline Views,21924626,Nathan,,Lake View,41.94278,-87.64898,Private room,70,1,298,2020-11-14,3.97,2,360
4243905,Historic house in hip Logan Square,22022871,Jill,,Logan Square,41.92721,-87.69733,Entire home/apt,215,2,32,2020-02-23,0.48,1,365
4257285,The Stained Glass Apt. Edgewater #2,2915265,Felice,,Edgewater,41.99638,-87.66284,Private room,60,2,59,2020-10-11,0.76,2,365
4263439,Art Deco beauty minutes from the Lake and DT,151658,Anne,,Near North Side,41.90516,-87.6291,Entire home/apt,89,2,143,2021-02-14,1.89,1,215
4278432,2BD in Lincoln Square Neighborhood,19538870,Jackie,,Lincoln Square,41.96841,-87.6851,Entire home/apt,150,3,78,2019-11-06,1.03,1,141
4278818,Unique and Chic 2,4010906,Bobbie,,Grand Boulevard,41.81954,-87.61594,Private room,118,27,11,2019-10-22,0.16,8,30
4302460,Sunny Logan Square Nook,5961424,Jessie,,Logan Square,41.9197,-87.70636,Entire home/apt,61,1,18,2018-04-18,0.23,1,0
4310601,Charming Coach House in UK Village,12831311,Sukh,,West Town,41.89039,-87.68486,Entire home/apt,90,2,95,2017-10-22,1.23,1,87
4335812,Garden Apartment Bronzeville,4010906,Bobbie,,Grand Boulevard,41.81933,-87.61495,Private room,115,27,11,2019-10-24,0.16,8,50
4359719,Spacious Retro Basement,22631395,Georg,,Forest Glen,41.99574,-87.76232,Entire home/apt,45,1,40,2020-02-29,0.70,1,264
4365466,01a. Full bed in Coed Space - 3 mi from NWU,2907254,Joe,,West Ridge,42.01653,-87.68788,Shared room,16,1,96,2020-08-05,1.24,18,171
4370895,Sun-drenched Gold Coast Flat,10691960,Kayla,,Near North Side,41.90672,-87.62905,Entire home/apt,225,2,89,2020-11-25,1.18,1,358
4394093,Private bed/bath in beautiful home,22810362,Anne,,Lake View,41.95581,-87.66922,Private room,75,3,30,2020-02-17,0.42,1,364
4394224,Upstairs Sunny Room in Historic Pilsen Home,12653262,Stephanie,,Lower West Side,41.84911,-87.67924,Private room,50,7,12,2020-12-07,0.32,2,179
